Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper,match_date,City_Name,Toss_Winner,Toss_Name,Win_Type,Outcome_Type,Win_Margin,Venue_Name
335987,4,DJ Hussey,7/15/1977,Right-hand bat,Right-arm offbreak,Australia,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2008,0,31,1,,,SC Ganguly,R Dravid,WP Saha,MV Boucher,4/18/2008,Bangalore,Royal Challengers Bangalore,field,runs,Result,140,M Chinnaswamy Stadium
335987,5,Mohammad Hafeez,10/17/1980,Right-hand bat,Right-arm offbreak,Pakistan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2008,0,28,1,,,SC Ganguly,R Dravid,WP Saha,MV Boucher,4/18/2008,Bangalore,Royal Challengers Bangalore,field,runs,Result,140,M Chinnaswamy Stadium
335987,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kolkata Knight Riders,Royal Challengers Bangalore,2008,0,24,1,,,SC Ganguly,R Dravid,WP Saha,MV Boucher,4/18/2008,Bangalore,Royal Challengers Bangalore,field,runs,Result,140,M Chinnaswamy Stadium
335987,63,LR Shukla,05-06-1981,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2008,0,27,1,,,SC Ganguly,R Dravid,WP Saha,MV Boucher,4/18/2008,Bangalore,Royal Challengers Bangalore,field,runs,Result,140,M Chinnaswamy Stadium
335987,82,AB Agarkar,12-04-1977,Right-hand bat,Right-arm fast,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2008,0,31,1,,,SC Ganguly,R Dravid,WP Saha,MV Boucher,4/18/2008,Bangalore,Royal Challengers Bangalore,field,runs,Result,140,M Chinnaswamy Stadium
335987,83,M Kartik,09-11-1976,Left-hand bat,Slow left-arm orthodox,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2008,0,32,1,,,SC Ganguly,R Dravid,WP Saha,MV Boucher,4/18/2008,Bangalore,Royal Challengers Bangalore,field,runs,Result,140,M Chinnaswamy Stadium
335987,84,I Sharma,09-02-1988,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2008,0,20,1,,,SC Ganguly,R Dravid,WP Saha,MV Boucher,4/18/2008,Bangalore,Royal Challengers Bangalore,field,runs,Result,140,M Chinnaswamy Stadium
335987,106,AB Dinda,3/25/1984,Right-hand bat,Right-arm medium-fast,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2008,0,24,1,,,SC Ganguly,R Dravid,WP Saha,MV Boucher,4/18/2008,Bangalore,Royal Challengers Bangalore,field,runs,Result,140,M Chinnaswamy Stadium
335988,24,K Goel,12/24/1986,Left-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Chennai Super Kings,2008,0,22,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,25,JR Hopes,10/24/1978,Right-hand bat,Right-arm medium,Australia,Player,Kings XI Punjab,Chennai Super Kings,2008,0,30,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Keeper,Kings XI Punjab,Chennai Super Kings,2008,0,31,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,27,Yuvraj Singh,12-12-1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Kings XI Punjab,Chennai Super Kings,2008,0,27,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,28,SM Katich,8/21/1975,Left-hand bat,Slow left-arm chinaman,Australia,Player,Kings XI Punjab,Chennai Super Kings,2008,0,33,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Kings XI Punjab,Chennai Super Kings,2008,0,24,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,66,B Lee,11-08-1976,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Chennai Super Kings,2008,0,32,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Chennai Super Kings,2008,0,20,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,68,WA Mota,9/20/1981,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Chennai Super Kings,2008,0,27,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,77,S Sreesanth,02-06-1983,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Chennai Super Kings,2008,0,25,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,466,P Dharmani,9/27/1974,Right-hand bat,N/A,India,Player,Kings XI Punjab,Chennai Super Kings,2008,0,34,0,,,Yuvraj Singh,MS Dhoni,KC Sangakkara,MS Dhoni,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,17,PA Patel,03-09-1985,Left-hand bat,N/A,India,Player,Chennai Super Kings,Kings XI Punjab,2008,0,23,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,18,ML Hayden,10/29/1971,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Kings XI Punjab,2008,0,37,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Kings XI Punjab,2008,1,33,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,20,MS Dhoni,07-07-1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Kings XI Punjab,2008,0,27,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kings XI Punjab,2008,0,22,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,22,JDP Oram,7/28/1978,Left-hand bat,Right-arm fast-medium,New Zealand,Player,Chennai Super Kings,Kings XI Punjab,2008,0,30,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kings XI Punjab,2008,0,28,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,119,Joginder Sharma,10/23/1983,Right-hand bat,Right-arm fast-medium,India,Player,Chennai Super Kings,Kings XI Punjab,2008,0,25,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,120,MS Gony,01-04-1984,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kings XI Punjab,2008,0,24,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,121,M Muralitharan,4/17/1972,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Chennai Super Kings,Kings XI Punjab,2008,0,36,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335988,435,P Amarnath,06-01-1982,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kings XI Punjab,2008,0,26,1,,,MS Dhoni,Yuvraj Singh,MS Dhoni,KC Sangakkara,4/19/2008,Chandigarh,Chennai Super Kings,bat,runs,Result,33,"Punjab Cricket Association Stadium, Mohali"
335989,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Player,Delhi Daredevils,Rajasthan Royals,2008,0,27,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Rajasthan Royals,2008,0,30,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,42,S Dhawan,12-05-1985,Left-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Rajasthan Royals,2008,0,23,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Rajasthan Royals,2008,0,23,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,88,KD Karthik,06-01-1985,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Rajasthan Royals,2008,0,23,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Rajasthan Royals,2008,0,29,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,90,MF Maharoof,09-07-1984,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Rajasthan Royals,2008,1,24,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,118,GD McGrath,02-09-1970,Right-hand bat,Right-arm fast-medium,Australia,Player,Delhi Daredevils,Rajasthan Royals,2008,0,38,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,171,M Manhas,10-12-1979,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Rajasthan Royals,2008,0,29,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,175,DL Vettori,1/27/1979,Left-hand bat,Slow left-arm orthodox,New Zealand,Player,Delhi Daredevils,Rajasthan Royals,2008,0,29,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,436,B Geeves,6/13/1982,Right-hand bat,Right-arm fast-medium,Australia,Player,Delhi Daredevils,Rajasthan Royals,2008,0,26,1,,,V Sehwag,SK Warne,KD Karthik,M Rawat,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,30,T Kohli,12/17/1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,20,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,26,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Delhi Daredevils,2008,0,27,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,33,M Kaif,12-01-1980,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,28,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,34,DS Lehmann,02-05-1970,Left-hand bat,Slow left-arm orthodox,Australia,Player,Rajasthan Royals,Delhi Daredevils,2008,0,38,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,35,RA Jadeja,12-06-1988,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,20,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,36,M Rawat,10/25/1985,Right-hand bat,N/A,India,Keeper,Rajasthan Royals,Delhi Daredevils,2008,0,23,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,37,D Salunkhe,11-12-1982,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,26,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Delhi Daredevils,2008,0,39,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,39,SK Trivedi,09-04-1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,26,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335989,126,MM Patel,07-12-1983,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Delhi Daredevils,2008,0,25,0,,,SK Warne,V Sehwag,M Rawat,KD Karthik,4/19/2008,Delhi,Rajasthan Royals,bat,wickets,Result,9,Feroz Shah Kotla
335990,43,L Ronchi,4/23/1981,Right-hand bat,N/A,Australia,Keeper,Mumbai Indians,Royal Challengers Bangalore,2008,0,27,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,44,ST Jayasuriya,6/30/1969,Left-hand bat,Slow left-arm orthodox,Sri Lanka,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,39,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,45,DJ Thornely,10-01-1978,Right-hand bat,Right-arm medium,Australia,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,30,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,46,RV Uthappa,11-11-1985,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,23,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,47,PR Shah,11-03-1987,Right-hand bat,N/A,India,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,21,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,48,AM Nayar,10-08-1983,Left-hand bat,Right-arm medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,25,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,49,SM Pollock,7/16/1973,Right-hand bat,Right-arm fast-medium,South Africa,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,35,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,50,Harbhajan Singh,07-03-1980,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Royal Challengers Bangalore,2008,0,28,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,72,MA Khote,4/22/1980,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,28,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,29,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,80,DS Kulkarni,12-10-1988,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2008,0,20,0,,,Harbhajan Singh,R Dravid,L Ronchi,MV Boucher,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,6,R Dravid,01-11-1973,Right-hand bat,Right-arm offbreak,India,Captain,Royal Challengers Bangalore,Mumbai Indians,2008,0,35,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,8,V Kohli,11-05-1988,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,20,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,33,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,11,MV Boucher,12-03-1976,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Mumbai Indians,2008,1,32,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,12,B Akhil,10-07-1977,Right-hand bat,Right-arm medium-fast,India,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,31,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,14,P Kumar,10-02-1986,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,22,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,15,Z Khan,10-07-1978,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,30,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,16,SB Joshi,06-06-1970,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,38,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,51,S Chanderpaul,8/16/1974,Left-hand bat,Legbreak,West Indies,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,34,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,52,LRPL Taylor,03-08-1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,24,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
335990,81,R Vinay Kumar,02-12-1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2008,0,24,1,,,R Dravid,Harbhajan Singh,MV Boucher,L Ronchi,4/20/2008,Mumbai,Mumbai Indians,bat,wickets,Result,5,Wankhede Stadium
